actual_combo,date,flat_invest,flat_return,head,head_ev,head_hit,head_prob,kelly_invest,kelly_raw,kelly_return,kelly_total,model,payout100,race_code,score,synthetic_odds,winner
1-4-5,2026-08-27,2000,0,5,1.9082129374886263,0,0.1462271241881947,0,0.07537255124132498,0,0,5頭展開,1730,202608270412,62.42966666666667,13.049651000677216,1
4-2-3,2026-08-27,2000,0,5,1.7712699831877252,0,0.13320661196246,0,0.06271934479063074,0,0,5頭展開,14960,202608271507,46.87633333333333,13.297162633990727,4
4-6-1,2026-08-27,2000,0,5,3.0996586696780297,0,0.14354506660706323,0,0.10195671887505436,0,0,5頭展開,1960,202608271704,52.195,21.593627304259503,4
1-5-4,2026-08-27,2000,0,5,2.4015233736063695,0,0.11330366611943837,0,0.0693979410552699,0,0,5頭展開,7810,202608272212,42.69866666666667,21.195460445867816,1
1-4-3,2026-08-28,2000,0,3,0.4423059731322816,0,0.1665354094777212,0,0.0,0,0,3まくり,1610,202608280506,44.58433333333333,2.6559274962568997,1
3-5-6,2026-08-28,2000,3510,3,0.594017369599159,1,0.20533518002942752,0,0.0,0,0,3まくり,3510,202608280903,49.181000000000004,2.892915717189951,3
3-4-6,2026-08-28,2000,7730,3,0.34232264248317,1,0.17211426564243237,0,0.0,0,0,3まくり,7730,202608281003,41.67766666666667,1.9889266075965242,3
1-2-4,2026-08-28,2000,0,3,0.8119728164243991,0,0.1817761543470875,0,0.0,0,0,3まくり,3530,202608281004,47.12233333333334,4.466883015216616,1
1-6-3,2026-08-28,2000,0,3,0.4385700341386581,0,0.2025113265335574,0,0.0,0,0,3まくり,1590,202608281007,48.946999999999996,2.1656568136004197,1
1-4-5,2026-08-28,2000,0,3,0.3625558643731752,0,0.1806551851237782,0,0.0,0,0,3まくり,2600,202608281103,39.24366666666666,2.0068943170646634,1
6-1-3,2026-08-28,2000,0,3,1.6560060681694626,0,0.2304842792972517,0,0.10606578378313122,0,0,3まくり,20530,202608281111,60.10966666666666,7.184898133697611,6
1-6-3,2026-08-28,2000,0,3,0.512943506661692,0,0.23768548605598447,0,0.0,0,0,3まくり,5320,202608281302,52.383,2.158076688539885,1
1-6-5,2026-08-28,2000,0,3,0.4250829154736638,0,0.24459156546225008,0,0.0,0,0,3まくり,21290,202608281404,56.23200000000001,1.7379295752505026,1
1-2-3,2026-08-28,2000,0,3,0.5015514321978303,0,0.183894144219462,0,0.0,0,0,3まくり,590,202608281505,26.431,2.7273920783430237,1
1-5-3,2026-08-28,2000,0,3,1.6949663369719135,0,0.3245636797533012,0,0.164594566745863,0,0,3まくり,1380,202608282302,78.56533333333333,5.222292088443928,1
1-2-3,2026-08-28,2000,0,3,0.2987462110521657,0,0.17364026680984804,0,0.0,0,0,3まくり,840,202608282303,41.020999999999994,1.7204892421601732,1
1-6-3,2026-08-28,2000,0,3,0.492555418064867,0,0.19959650091424025,0,0.0,0,0,3まくり差し,2900,202608280704,33.370000000000005,2.4677557763224574,1
1-2-4,2026-08-28,2000,0,5,1.9619896378617874,0,0.14352471982378198,0,0.07592628918926932,0,0,5頭展開,530,202608280709,61.06666666666667,13.670046806366846,1
1-2-4,2026-08-28,2000,0,5,1.4672734881893403,0,0.1449290574147199,0,0.051213212399207175,0,0,5頭展開,1380,202608280711,61.732000000000006,10.124080804518604,1
1-2-5,2026-08-28,2000,0,5,0.8376372134138858,0,0.2505834755781849,0,0.0,0,0,5頭展開,810,202608281001,73.61433333333332,3.3427472082153855,1
4-5-2,2026-08-28,2000,0,5,1.414630113830061,0,0.1382885073307295,0,0.044924163910314105,0,0,5頭展開,10440,202608281106,53.34100000000001,10.229556606948146,4
5-6-2,2026-08-28,2000,75240,5,1.4947507481618536,1,0.15564143329650787,0,0.05750368152444195,0,0,5頭展開,75240,202608281307,65.379,9.60380996565515,5
1-6-5,2026-08-28,2000,0,5,3.2875266846159463,0,0.13833048139623325,0,0.10048109011630744,0,0,5頭展開,1340,202608281309,54.287,23.765743106171726,1
2-1-5,2026-08-28,2000,0,5,1.3183653018314347,0,0.1572912838244612,0,0.04312910828560776,0,0,5頭展開,1280,202608281406,65.54433333333334,8.381680597780262,2
2-1-4,2026-08-28,2000,0,5,2.5915909484730277,0,0.2157899701695424,0,0.14456150427985728,0,0,5頭展開,960,202608281408,70.54033333333334,12.009784080496697,2
1-3-5,2026-08-29,2000,0,3,1.7222149906869502,0,0.16861616005487629,0,0.07838388911129482,0,0,3まくり,1050,202608290512,44.849333333333334,10.213819304902055,1
,2026-08-29,2000,0,3,0.7954266566687644,0,0.16853806361658702,0,0.0,0,0,3まくり,0,202608291110,43.592333333333336,4.7195668420536006,0
,2026-08-29,2000,0,3,0.5607810718889721,0,0.2456603252350546,0,0.0,0,0,3まくり,0,202608291309,54.213,2.2827498553232037,0
,2026-08-29,2000,0,3,0.9940938262110036,0,0.30484381256538085,0,0.0,0,0,3まくり,0,202608291707,72.11633333333334,3.2609939425875574,0
,2026-08-29,2000,0,5,0.4014296368121128,0,0.1340189641678394,0,0.0,0,0,5頭展開,0,202608290409,56.54166666666667,2.995319649757777,0
5-4-6,2026-08-29,2000,3470,5,0.8618050563280368,1,0.15567337118869917,0,0.0,0,0,5頭展開,3470,202608290511,64.64500000000001,5.535982485298668,5
1-3-5,2026-08-29,2000,0,5,1.9674061936695353,0,0.14597887374736557,0,0.077533078077548,0,0,5頭展開,1050,202608290512,61.71833333333334,13.477335063389885,1
3-5-4,2026-08-29,2000,0,5,2.177225121668704,0,0.13395465264188622,0,0.07717763489702925,0,0,5頭展開,127700,202608290711,57.28533333333334,16.25344904957716,3
,2026-08-29,2000,0,5,2.5479552979334392,0,0.12839648800929318,0,0.08214391112744378,0,0,5頭展開,0,202608291310,46.599000000000004,19.84443139713464,0
,2026-08-29,2000,0,5,0.3820606521497189,0,0.11026607728867392,0,0.0,0,0,5頭展開,0,202608291607,42.63366666666666,3.464897469323166,0
3-1-6,2026-08-30,2000,3330,3,0.9019529043587821,1,0.1891886025022016,0,0.0,0,0,3まくり,3330,202608300810,37.455999999999996,4.767480135851661,3
1-3-2,2026-08-30,2000,0,3,0.481889702311976,0,0.1668783354613914,0,0.0,0,0,3まくり,500,202608301411,44.370333333333335,2.887670835040567,1
3-5-1,2026-08-30,2000,6630,3,0.7945247069851444,1,0.19695127704495277,0,0.0,0,0,3まくり,6630,202608301605,4.963333333333333,4.034118076846994,3
3-2-5,2026-08-30,2000,11760,3,0.816666657795991,1,0.2650519819800517,0,0.0,0,0,3まくり,11760,202608302103,67.63933333333334,3.0811565780234567,3
2-4-6,2026-08-30,2000,0,3,1.1804936592570383,0,0.16593162789766924,0,0.029519739335799274,0,0,3まくり,29360,202608302105,13.357000000000001,7.114337840312481,2
1-3-5,2026-08-30,2000,0,3,1.5273523215981004,0,0.18990441790888174,0,0.07487883108548773,0,0,3まくり,2920,202608302304,47.85133333333333,8.04274244073111,1
1-2-3,2026-08-30,2000,0,5,1.7422121799176,0,0.13765253059544286,0,0.06367316094953414,0,0,5頭展開,1790,202608300511,59.159666666666666,12.65659390627489,1
3-4-5,2026-08-30,2000,0,5,1.3850829607529842,0,0.1461429582925001,0,0.04542363872399929,0,0,5頭展開,950,202608300703,61.06800000000001,9.477589457172396,3
1-4-3,2026-08-30,2000,0,5,2.2738845194332726,0,0.1865369547237366,0,0.11384138556621268,0,0,5頭展開,1840,202608300710,67.66266666666667,12.189994860808797,1
2-4-5,2026-08-30,2000,0,5,0.9746906810413454,0,0.24870041806794152,0,0.0,0,0,5頭展開,6340,202608301902,77.57400000000001,3.919135675819706,2
4-5-2,2026-08-30,2000,0,5,0.8445546092589955,0,0.20494370347686833,0,0.0,0,0,5頭展開,3360,202608302106,69.43199999999999,4.120910254529089,4
5-4-3,2026-08-31,2000,0,3,0.38268920270121237,0,0.2347525401909981,0,0.0,0,0,3まくり,6730,202608310403,58.045666666666676,1.6301813066212227,5
3-1-4,2026-08-31,2000,1300,3,0.47589593158482724,1,0.17786530314569915,0,0.0,0,0,3まくり,1300,202608310506,40.47166666666667,2.6755973378067726,3
3-1-6,2026-08-31,2000,2130,3,0.44075928798832326,1,0.2821733800824202,0,0.0,0,0,3まくり,2130,202608310609,68.87666666666668,1.5620158352980766,3
3-6-1,2026-08-31,2000,2160,3,0.2781559609402749,1,0.1613984947632507,0,0.0,0,0,3まくり,2160,202608310610,22.747000000000007,1.7234111219456618,3
4-1-3,2026-08-31,2000,0,3,1.1789075543129892,0,0.17775125963628988,0,0.03176431423012848,0,0,3まくり,1590,202608310706,46.855666666666664,6.632344303636666,4
1-3-2,2026-08-31,2000,0,3,0.509790931961601,0,0.16468311266711552,0,0.0,0,0,3まくり,780,202608311105,23.63133333333333,3.0955871777337234,1
1-3-2,2026-08-31,2000,0,3,0.4367790807213935,0,0.15257345055357827,0,0.0,0,0,3まくり,3860,202608311609,19.86366666666667,2.8627462978430347,1
1-4-3,2026-08-31,2000,0,5,1.0311893468725775,0,0.13854037317917892,0,0.004840630395914041,0,0,5頭展開,2660,202608310409,48.94700000000001,7.443240718998971,1
4-5-1,2026-08-31,2000,0,5,0.8042020490844373,0,0.15398081139511133,0,0.0,0,0,5頭展開,2290,202608310804,64.00500000000001,5.222741988421355,4
5-4-1,2026-08-31,2000,4730,5,0.6777893368143794,1,0.1301640911848882,0,0.0,0,0,5頭展開,4730,202608310806,57.78500000000001,5.20719140466806,5
1-3-2,2026-08-31,2000,0,5,3.028734988420932,0,0.13467097146167803,0,0.09440417009710869,0,0,5頭展開,570,202608311612,21.523,22.489887431181028,1
1-2-3,2026-08-31,2000,0,5,2.5802959606241207,0,0.1391867657523995,0,0.09010505722273157,0,0,5頭展開,1090,202608311812,60.226,18.53837142256923,1
1-4-2,2026-08-31,2000,0,5,0.38045231358358045,0,0.13386859048504693,0,0.0,0,0,5頭展開,3030,202608311903,53.04333333333333,2.841983412278303,1
5-1-2,2026-08-31,2000,3210,5,1.1826419210763222,1,0.24365219796326817,0,0.047392537335705996,0,0,5頭展開,3210,202608312109,76.95200000000001,4.853811830807336,5
4-5-6,2026-09-01,2000,0,3,1.0527548052730058,0,0.1946197186079477,0,0.011964462841567582,0,0,3まくり,2060,202609010505,28.159666666666666,5.409291580539848,4
1-3-2,2026-09-01,2000,0,3,1.1135413791138191,0,0.2424390334562301,0,0.03160003224289548,0,0,3まくり,2520,202609010507,56.01666666666667,4.59307795134754,1
3-1-2,2026-09-01,2000,2000,3,0.36184626502882783,1,0.21037046411573412,0,0.0,0,0,3まくり,2000,202609010605,49.82566666666668,1.7200430989673539,3
3-4-5,2026-09-01,2000,3680,3,0.4768490438714944,1,0.22474588165259574,0,0.0,0,0,3まくり,3680,202609011203,51.376,2.1217253920967987,3
1-2-4,2026-09-01,2000,0,3,1.4626029938062644,0,0.30530452104171596,0,0.12203834082585846,0,0,3まくり,1480,202609012012,71.62200000000001,4.790636538285715,1
3-1-5,2026-09-01,2000,2710,3,0.7290182117987299,1,0.32537721855716295,0,0.0,0,0,3まくり,2710,202609012405,76.131,2.240532435034798,3
3-5-6,2026-09-01,2000,1730,3,0.48966399652441794,1,0.23733164553260783,0,0.0,0,0,3まくり差し,1730,202609010602,57.108000000000004,2.063205669119845,3
4-5-2,2026-09-01,2000,0,5,0.5049178568319141,0,0.09795069513821922,0,0.0,0,0,5頭展開,6080,202609010702,34.476,5.1548164729144546,4
1-4-5,2026-09-01,2000,0,5,1.0519550327421112,0,0.1413834600651409,0,0.00806700155956137,0,0,5頭展開,820,202609010804,49.92100000000001,7.44043915927248,1
1-4-2,2026-09-01,2000,0,5,0.4755494158225134,0,0.13215109268475572,0,0.0,0,0,5頭展開,2500,202609010806,47.964999999999996,3.598528064818418,1
1-2-4,2026-09-01,2000,0,5,2.555293157145749,0,0.14032390565820554,0,0.09037167248392125,0,0,5頭展開,560,202609010812,50.98100000000001,18.209963193084246,1
2-1-3,2026-09-01,2000,0,5,1.7998617630067446,0,0.1364135023860393,0,0.06559383125971571,0,0,5頭展開,4710,202609011211,57.293000000000006,13.194161366176786,2
2-4-1,2026-09-01,2000,0,5,0.627377900863324,0,0.09616444404878684,0,0.0,0,0,5頭展開,2150,202609011303,34.179,6.5240111048220495,2
4-2-5,2026-09-01,2000,0,5,1.083187206007883,0,0.12335715265200754,0,0.010691201879259867,0,0,5頭展開,4580,202609011604,46.12566666666667,8.780903115229735,4
1-5-3,2026-09-01,2000,0,5,0.8892613742654315,0,0.17723375050607496,0,0.0,0,0,5頭展開,2910,202609011907,67.47266666666667,5.017449395085451,1
1-5-3,2026-09-01,2000,0,5,0.7296092021013048,0,0.1015812499383691,0,0.0,0,0,5頭展開,3220,202609011909,28.304666666666666,7.18251845241095,1
3-4-1,2026-09-02,2000,1890,3,0.43558794454794375,1,0.183096786256261,0,0.0,0,0,3まくり,1890,202609020506,40.17466666666668,2.379003768740637,3
1-5-2,2026-09-02,2000,0,3,0.8703492365164707,0,0.19855453033572262,0,0.0,0,0,3まくり,1500,202609021704,29.799333333333333,4.383426734433383,1
2-5-1,2026-09-02,2000,0,5,2.165809307750058,0,0.2286673149387412,0,0.13761638802064022,0,0,5頭展開,12770,202609020510,71.99566666666666,9.47144242424969,2
5-4-1,2026-09-02,2000,3150,5,0.5368090830055992,1,0.13658886769852288,0,0.0,0,0,5頭展開,3150,202609020803,58.301000000000016,3.930108595602659,5
4-2-5,2026-09-02,2000,0,5,0.5412888555464951,0,0.13030567015820402,0,0.0,0,0,5頭展開,2720,202609020804,48.501,4.153993106280922,4
4-6-5,2026-09-02,2000,0,5,2.156933960152768,0,0.1323702000769769,0,0.07564275465226052,0,0,5頭展開,18420,202609021306,52.74300000000001,16.294709525999448,4
5-4-6,2026-09-02,2000,1200,5,0.4850334217587766,1,0.20060555173590944,0,0.0,0,0,5頭展開,1200,202609021603,81.34966666666666,2.417846453209366,5
1-2-3,2026-09-02,2000,0,5,1.3955670534630988,0,0.14228487555881655,0,0.044908648642303844,0,0,5頭展開,4390,202609021803,60.29800000000001,9.808259999399661,1
